#            JDTDB,            Calendar Date (TDB),X,Y,Z
2438699.5, A.D. 1964-Oct-31 00:00:00.0000,3.75E-03,1.55E-03,-1.03E-04
2438700.5, A.D. 1964-Nov-01 00:00:00.0000,3.75E-03,1.56E-03,-1.03E-04
2438701.5, A.D. 1964-Nov-02 00:00:00.0000,3.74E-03,1.57E-03,-1.03E-04
2438702.5, A.D. 1964-Nov-03 00:00:00.0000,3.74E-03,1.57E-03,-1.03E-04
2438703.5, A.D. 1964-Nov-04 00:00:00.0000,3.73E-03,1.58E-03,-1.03E-04
2438704.5, A.D. 1964-Nov-05 00:00:00.0000,3.73E-03,1.58E-03,-1.03E-04
2438705.5, A.D. 1964-Nov-06 00:00:00.0000,3.72E-03,1.59E-03,-1.03E-04
2438706.5, A.D. 1964-Nov-07 00:00:00.0000,3.72E-03,1.60E-03,-1.03E-04
2438707.5, A.D. 1964-Nov-08 00:00:00.0000,3.71E-03,1.60E-03,-1.03E-04
2438708.5, A.D. 1964-Nov-09 00:00:00.0000,3.71E-03,1.61E-03,-1.02E-04
2438709.5, A.D. 1964-Nov-10 00:00:00.0000,3.70E-03,1.61E-03,-1.02E-04
2438710.5, A.D. 1964-Nov-11 00:00:00.0000,3.70E-03,1.62E-03,-1.02E-04
2438711.5, A.D. 1964-Nov-12 00:00:00.0000,3.69E-03,1.63E-03,-1.02E-04
2438712.5, A.D. 1964-Nov-13 00:00:00.0000,3.69E-03,1.63E-03,-1.02E-04
2438713.5, A.D. 1964-Nov-14 00:00:00.0000,3.68E-03,1.64E-03,-1.02E-04
2438714.5, A.D. 1964-Nov-15 00:00:00.0000,3.68E-03,1.64E-03,-1.02E-04
2438715.5, A.D. 1964-Nov-16 00:00:00.0000,3.67E-03,1.65E-03,-1.02E-04
2438716.5, A.D. 1964-Nov-17 00:00:00.0000,3.67E-03,1.66E-03,-1.02E-04
2438717.5, A.D. 1964-Nov-18 00:00:00.0000,3.66E-03,1.66E-03,-1.02E-04
2438718.5, A.D. 1964-Nov-19 00:00:00.0000,3.66E-03,1.67E-03,-1.02E-04
2438719.5, A.D. 1964-Nov-20 00:00:00.0000,3.65E-03,1.67E-03,-1.02E-04
2438720.5, A.D. 1964-Nov-21 00:00:00.0000,3.64E-03,1.68E-03,-1.02E-04
2438721.5, A.D. 1964-Nov-22 00:00:00.0000,3.64E-03,1.69E-03,-1.02E-04
2438722.5, A.D. 1964-Nov-23 00:00:00.0000,3.63E-03,1.69E-03,-1.02E-04
2438723.5, A.D. 1964-Nov-24 00:00:00.0000,3.63E-03,1.70E-03,-1.02E-04
2438724.5, A.D. 1964-Nov-25 00:00:00.0000,3.62E-03,1.70E-03,-1.01E-04
2438725.5, A.D. 1964-Nov-26 00:00:00.0000,3.62E-03,1.71E-03,-1.01E-04
2438726.5, A.D. 1964-Nov-27 00:00:00.0000,3.61E-03,1.71E-03,-1.01E-04
2438727.5, A.D. 1964-Nov-28 00:00:00.0000,3.61E-03,1.72E-03,-1.01E-04
2438728.5, A.D. 1964-Nov-29 00:00:00.0000,3.60E-03,1.73E-03,-1.01E-04
2438729.5, A.D. 1964-Nov-30 00:00:00.0000,3.60E-03,1.73E-03,-1.01E-04
2438730.5, A.D. 1964-Dec-01 00:00:00.0000,3.59E-03,1.74E-03,-1.01E-04
2438731.5, A.D. 1964-Dec-02 00:00:00.0000,3.59E-03,1.74E-03,-1.01E-04
2438732.5, A.D. 1964-Dec-03 00:00:00.0000,3.58E-03,1.75E-03,-1.01E-04
2438733.5, A.D. 1964-Dec-04 00:00:00.0000,3.58E-03,1.76E-03,-1.01E-04
2438734.5, A.D. 1964-Dec-05 00:00:00.0000,3.57E-03,1.76E-03,-1.01E-04
2438735.5, A.D. 1964-Dec-06 00:00:00.0000,3.57E-03,1.77E-03,-1.01E-04
2438736.5, A.D. 1964-Dec-07 00:00:00.0000,3.56E-03,1.77E-03,-1.01E-04
2438737.5, A.D. 1964-Dec-08 00:00:00.0000,3.56E-03,1.78E-03,-1.01E-04
2438738.5, A.D. 1964-Dec-09 00:00:00.0000,3.55E-03,1.78E-03,-1.01E-04
2438739.5, A.D. 1964-Dec-10 00:00:00.0000,3.54E-03,1.79E-03,-1.01E-04
2438740.5, A.D. 1964-Dec-11 00:00:00.0000,3.54E-03,1.80E-03,-1.00E-04
2438741.5, A.D. 1964-Dec-12 00:00:00.0000,3.53E-03,1.80E-03,-1.00E-04
2438742.5, A.D. 1964-Dec-13 00:00:00.0000,3.53E-03,1.81E-03,-1.00E-04
2438743.5, A.D. 1964-Dec-14 00:00:00.0000,3.52E-03,1.81E-03,-1.00E-04
2438744.5, A.D. 1964-Dec-15 00:00:00.0000,3.52E-03,1.82E-03,-1.00E-04
2438745.5, A.D. 1964-Dec-16 00:00:00.0000,3.51E-03,1.82E-03,-1.00E-04
2438746.5, A.D. 1964-Dec-17 00:00:00.0000,3.51E-03,1.83E-03,-1.00E-04
2438747.5, A.D. 1964-Dec-18 00:00:00.0000,3.50E-03,1.84E-03,-1.00E-04
2438748.5, A.D. 1964-Dec-19 00:00:00.0000,3.50E-03,1.84E-03,-9.99E-05
2438749.5, A.D. 1964-Dec-20 00:00:00.0000,3.49E-03,1.85E-03,-9.99E-05
2438750.5, A.D. 1964-Dec-21 00:00:00.0000,3.49E-03,1.85E-03,-9.98E-05
2438751.5, A.D. 1964-Dec-22 00:00:00.0000,3.48E-03,1.86E-03,-9.97E-05
2438752.5, A.D. 1964-Dec-23 00:00:00.0000,3.48E-03,1.86E-03,-9.97E-05
2438753.5, A.D. 1964-Dec-24 00:00:00.0000,3.47E-03,1.87E-03,-9.96E-05
2438754.5, A.D. 1964-Dec-25 00:00:00.0000,3.46E-03,1.87E-03,-9.95E-05
2438755.5, A.D. 1964-Dec-26 00:00:00.0000,3.46E-03,1.88E-03,-9.95E-05
2438756.5, A.D. 1964-Dec-27 00:00:00.0000,3.45E-03,1.89E-03,-9.94E-05
2438757.5, A.D. 1964-Dec-28 00:00:00.0000,3.45E-03,1.89E-03,-9.93E-05
2438758.5, A.D. 1964-Dec-29 00:00:00.0000,3.44E-03,1.90E-03,-9.93E-05
2438759.5, A.D. 1964-Dec-30 00:00:00.0000,3.44E-03,1.90E-03,-9.92E-05
2438760.5, A.D. 1964-Dec-31 00:00:00.0000,3.43E-03,1.91E-03,-9.91E-05
2438761.5, A.D. 1965-Jan-01 00:00:00.0000,3.43E-03,1.91E-03,-9.91E-05
2438762.5, A.D. 1965-Jan-02 00:00:00.0000,3.42E-03,1.92E-03,-9.90E-05
2438763.5, A.D. 1965-Jan-03 00:00:00.0000,3.42E-03,1.92E-03,-9.89E-05
2438764.5, A.D. 1965-Jan-04 00:00:00.0000,3.41E-03,1.93E-03,-9.89E-05
2438765.5, A.D. 1965-Jan-05 00:00:00.0000,3.40E-03,1.94E-03,-9.88E-05
2438766.5, A.D. 1965-Jan-06 00:00:00.0000,3.40E-03,1.94E-03,-9.87E-05
2438767.5, A.D. 1965-Jan-07 00:00:00.0000,3.39E-03,1.95E-03,-9.87E-05
2438768.5, A.D. 1965-Jan-08 00:00:00.0000,3.39E-03,1.95E-03,-9.86E-05
2438769.5, A.D. 1965-Jan-09 00:00:00.0000,3.38E-03,1.96E-03,-9.85E-05
2438770.5, A.D. 1965-Jan-10 00:00:00.0000,3.38E-03,1.96E-03,-9.85E-05
2438771.5, A.D. 1965-Jan-11 00:00:00.0000,3.37E-03,1.97E-03,-9.84E-05
2438772.5, A.D. 1965-Jan-12 00:00:00.0000,3.37E-03,1.97E-03,-9.83E-05
2438773.5, A.D. 1965-Jan-13 00:00:00.0000,3.36E-03,1.98E-03,-9.83E-05
2438774.5, A.D. 1965-Jan-14 00:00:00.0000,3.35E-03,1.98E-03,-9.82E-05
2438775.5, A.D. 1965-Jan-15 00:00:00.0000,3.35E-03,1.99E-03,-9.81E-05
2438776.5, A.D. 1965-Jan-16 00:00:00.0000,3.34E-03,1.99E-03,-9.81E-05
2438777.5, A.D. 1965-Jan-17 00:00:00.0000,3.34E-03,2.00E-03,-9.80E-05
2438778.5, A.D. 1965-Jan-18 00:00:00.0000,3.33E-03,2.01E-03,-9.79E-05
2438779.5, A.D. 1965-Jan-19 00:00:00.0000,3.33E-03,2.01E-03,-9.79E-05
2438780.5, A.D. 1965-Jan-20 00:00:00.0000,3.32E-03,2.02E-03,-9.78E-05
2438781.5, A.D. 1965-Jan-21 00:00:00.0000,3.32E-03,2.02E-03,-9.77E-05
2438782.5, A.D. 1965-Jan-22 00:00:00.0000,3.31E-03,2.03E-03,-9.76E-05
2438783.5, A.D. 1965-Jan-23 00:00:00.0000,3.30E-03,2.03E-03,-9.76E-05
2438784.5, A.D. 1965-Jan-24 00:00:00.0000,3.30E-03,2.04E-03,-9.75E-05
2438785.5, A.D. 1965-Jan-25 00:00:00.0000,3.29E-03,2.04E-03,-9.74E-05
2438786.5, A.D. 1965-Jan-26 00:00:00.0000,3.29E-03,2.05E-03,-9.74E-05
2438787.5, A.D. 1965-Jan-27 00:00:00.0000,3.28E-03,2.05E-03,-9.73E-05
2438788.5, A.D. 1965-Jan-28 00:00:00.0000,3.28E-03,2.06E-03,-9.72E-05
2438789.5, A.D. 1965-Jan-29 00:00:00.0000,3.27E-03,2.06E-03,-9.71E-05
2438790.5, A.D. 1965-Jan-30 00:00:00.0000,3.27E-03,2.07E-03,-9.71E-05
2438791.5, A.D. 1965-Jan-31 00:00:00.0000,3.26E-03,2.07E-03,-9.70E-05
2438792.5, A.D. 1965-Feb-01 00:00:00.0000,3.25E-03,2.08E-03,-9.69E-05
2438793.5, A.D. 1965-Feb-02 00:00:00.0000,3.25E-03,2.08E-03,-9.69E-05
2438794.5, A.D. 1965-Feb-03 00:00:00.0000,3.24E-03,2.09E-03,-9.68E-05
2438795.5, A.D. 1965-Feb-04 00:00:00.0000,3.24E-03,2.10E-03,-9.67E-05
2438796.5, A.D. 1965-Feb-05 00:00:00.0000,3.23E-03,2.10E-03,-9.66E-05
2438797.5, A.D. 1965-Feb-06 00:00:00.0000,3.23E-03,2.11E-03,-9.66E-05
2438798.5, A.D. 1965-Feb-07 00:00:00.0000,3.22E-03,2.11E-03,-9.65E-05
2438799.5, A.D. 1965-Feb-08 00:00:00.0000,3.21E-03,2.12E-03,-9.64E-05
2438800.5, A.D. 1965-Feb-09 00:00:00.0000,3.21E-03,2.12E-03,-9.63E-05
2438801.5, A.D. 1965-Feb-10 00:00:00.0000,3.20E-03,2.13E-03,-9.63E-05
2438802.5, A.D. 1965-Feb-11 00:00:00.0000,3.20E-03,2.13E-03,-9.62E-05
2438803.5, A.D. 1965-Feb-12 00:00:00.0000,3.19E-03,2.14E-03,-9.61E-05
2438804.5, A.D. 1965-Feb-13 00:00:00.0000,3.19E-03,2.14E-03,-9.60E-05
2438805.5, A.D. 1965-Feb-14 00:00:00.0000,3.18E-03,2.15E-03,-9.60E-05
2438806.5, A.D. 1965-Feb-15 00:00:00.0000,3.18E-03,2.15E-03,-9.59E-05
2438807.5, A.D. 1965-Feb-16 00:00:00.0000,3.17E-03,2.16E-03,-9.58E-05
2438808.5, A.D. 1965-Feb-17 00:00:00.0000,3.16E-03,2.16E-03,-9.57E-05
2438809.5, A.D. 1965-Feb-18 00:00:00.0000,3.16E-03,2.17E-03,-9.57E-05
2438810.5, A.D. 1965-Feb-19 00:00:00.0000,3.15E-03,2.17E-03,-9.56E-05
2438811.5, A.D. 1965-Feb-20 00:00:00.0000,3.15E-03,2.18E-03,-9.55E-05
2438812.5, A.D. 1965-Feb-21 00:00:00.0000,3.14E-03,2.18E-03,-9.54E-05
2438813.5, A.D. 1965-Feb-22 00:00:00.0000,3.13E-03,2.19E-03,-9.54E-05
2438814.5, A.D. 1965-Feb-23 00:00:00.0000,3.13E-03,2.19E-03,-9.53E-05
2438815.5, A.D. 1965-Feb-24 00:00:00.0000,3.12E-03,2.20E-03,-9.52E-05
2438816.5, A.D. 1965-Feb-25 00:00:00.0000,3.12E-03,2.20E-03,-9.51E-05
2438817.5, A.D. 1965-Feb-26 00:00:00.0000,3.11E-03,2.21E-03,-9.50E-05
2438818.5, A.D. 1965-Feb-27 00:00:00.0000,3.11E-03,2.21E-03,-9.50E-05
2438819.5, A.D. 1965-Feb-28 00:00:00.0000,3.10E-03,2.22E-03,-9.49E-05
2438820.5, A.D. 1965-Mar-01 00:00:00.0000,3.09E-03,2.22E-03,-9.48E-05
2438821.5, A.D. 1965-Mar-02 00:00:00.0000,3.09E-03,2.23E-03,-9.47E-05
2438822.5, A.D. 1965-Mar-03 00:00:00.0000,3.08E-03,2.23E-03,-9.46E-05
2438823.5, A.D. 1965-Mar-04 00:00:00.0000,3.08E-03,2.24E-03,-9.46E-05
2438824.5, A.D. 1965-Mar-05 00:00:00.0000,3.07E-03,2.24E-03,-9.45E-05
2438825.5, A.D. 1965-Mar-06 00:00:00.0000,3.07E-03,2.25E-03,-9.44E-05
2438826.5, A.D. 1965-Mar-07 00:00:00.0000,3.06E-03,2.25E-03,-9.43E-05
2438827.5, A.D. 1965-Mar-08 00:00:00.0000,3.05E-03,2.26E-03,-9.42E-05
2438828.5, A.D. 1965-Mar-09 00:00:00.0000,3.05E-03,2.26E-03,-9.41E-05
2438829.5, A.D. 1965-Mar-10 00:00:00.0000,3.04E-03,2.27E-03,-9.41E-05
2438830.5, A.D. 1965-Mar-11 00:00:00.0000,3.04E-03,2.27E-03,-9.40E-05
2438831.5, A.D. 1965-Mar-12 00:00:00.0000,3.03E-03,2.28E-03,-9.39E-05
2438832.5, A.D. 1965-Mar-13 00:00:00.0000,3.02E-03,2.28E-03,-9.38E-05
2438833.5, A.D. 1965-Mar-14 00:00:00.0000,3.02E-03,2.29E-03,-9.37E-05
2438834.5, A.D. 1965-Mar-15 00:00:00.0000,3.01E-03,2.29E-03,-9.36E-05
2438835.5, A.D. 1965-Mar-16 00:00:00.0000,3.01E-03,2.30E-03,-9.36E-05
2438836.5, A.D. 1965-Mar-17 00:00:00.0000,3.00E-03,2.30E-03,-9.35E-05
2438837.5, A.D. 1965-Mar-18 00:00:00.0000,2.99E-03,2.31E-03,-9.34E-05
2438838.5, A.D. 1965-Mar-19 00:00:00.0000,2.99E-03,2.31E-03,-9.33E-05
2438839.5, A.D. 1965-Mar-20 00:00:00.0000,2.98E-03,2.32E-03,-9.32E-05
2438840.5, A.D. 1965-Mar-21 00:00:00.0000,2.98E-03,2.32E-03,-9.31E-05
2438841.5, A.D. 1965-Mar-22 00:00:00.0000,2.97E-03,2.33E-03,-9.31E-05
2438842.5, A.D. 1965-Mar-23 00:00:00.0000,2.97E-03,2.33E-03,-9.30E-05
2438843.5, A.D. 1965-Mar-24 00:00:00.0000,2.96E-03,2.34E-03,-9.29E-05
2438844.5, A.D. 1965-Mar-25 00:00:00.0000,2.95E-03,2.34E-03,-9.28E-05
2438845.5, A.D. 1965-Mar-26 00:00:00.0000,2.95E-03,2.34E-03,-9.27E-05
2438846.5, A.D. 1965-Mar-27 00:00:00.0000,2.94E-03,2.35E-03,-9.26E-05
2438847.5, A.D. 1965-Mar-28 00:00:00.0000,2.94E-03,2.35E-03,-9.25E-05
2438848.5, A.D. 1965-Mar-29 00:00:00.0000,2.93E-03,2.36E-03,-9.25E-05
2438849.5, A.D. 1965-Mar-30 00:00:00.0000,2.92E-03,2.36E-03,-9.24E-05
2438850.5, A.D. 1965-Mar-31 00:00:00.0000,2.92E-03,2.37E-03,-9.23E-05
2438851.5, A.D. 1965-Apr-01 00:00:00.0000,2.91E-03,2.37E-03,-9.22E-05
2438852.5, A.D. 1965-Apr-02 00:00:00.0000,2.91E-03,2.38E-03,-9.21E-05
2438853.5, A.D. 1965-Apr-03 00:00:00.0000,2.90E-03,2.38E-03,-9.20E-05
2438854.5, A.D. 1965-Apr-04 00:00:00.0000,2.89E-03,2.39E-03,-9.19E-05
2438855.5, A.D. 1965-Apr-05 00:00:00.0000,2.89E-03,2.39E-03,-9.18E-05
2438856.5, A.D. 1965-Apr-06 00:00:00.0000,2.88E-03,2.40E-03,-9.18E-05
2438857.5, A.D. 1965-Apr-07 00:00:00.0000,2.88E-03,2.40E-03,-9.17E-05
2438858.5, A.D. 1965-Apr-08 00:00:00.0000,2.87E-03,2.41E-03,-9.16E-05
2438859.5, A.D. 1965-Apr-09 00:00:00.0000,2.86E-03,2.41E-03,-9.15E-05
2438860.5, A.D. 1965-Apr-10 00:00:00.0000,2.86E-03,2.42E-03,-9.14E-05
2438861.5, A.D. 1965-Apr-11 00:00:00.0000,2.85E-03,2.42E-03,-9.13E-05
2438862.5, A.D. 1965-Apr-12 00:00:00.0000,2.85E-03,2.42E-03,-9.12E-05
2438863.5, A.D. 1965-Apr-13 00:00:00.0000,2.84E-03,2.43E-03,-9.11E-05
2438864.5, A.D. 1965-Apr-14 00:00:00.0000,2.83E-03,2.43E-03,-9.10E-05
2438865.5, A.D. 1965-Apr-15 00:00:00.0000,2.83E-03,2.44E-03,-9.09E-05
2438866.5, A.D. 1965-Apr-16 00:00:00.0000,2.82E-03,2.44E-03,-9.09E-05
2438867.5, A.D. 1965-Apr-17 00:00:00.0000,2.81E-03,2.45E-03,-9.08E-05
2438868.5, A.D. 1965-Apr-18 00:00:00.0000,2.81E-03,2.45E-03,-9.07E-05
2438869.5, A.D. 1965-Apr-19 00:00:00.0000,2.80E-03,2.46E-03,-9.06E-05
2438870.5, A.D. 1965-Apr-20 00:00:00.0000,2.80E-03,2.46E-03,-9.05E-05
2438871.5, A.D. 1965-Apr-21 00:00:00.0000,2.79E-03,2.47E-03,-9.04E-05
2438872.5, A.D. 1965-Apr-22 00:00:00.0000,2.78E-03,2.47E-03,-9.03E-05
2438873.5, A.D. 1965-Apr-23 00:00:00.0000,2.78E-03,2.47E-03,-9.02E-05
2438874.5, A.D. 1965-Apr-24 00:00:00.0000,2.77E-03,2.48E-03,-9.01E-05
2438875.5, A.D. 1965-Apr-25 00:00:00.0000,2.77E-03,2.48E-03,-9.00E-05
2438876.5, A.D. 1965-Apr-26 00:00:00.0000,2.76E-03,2.49E-03,-8.99E-05
2438877.5, A.D. 1965-Apr-27 00:00:00.0000,2.75E-03,2.49E-03,-8.98E-05
2438878.5, A.D. 1965-Apr-28 00:00:00.0000,2.75E-03,2.50E-03,-8.98E-05
2438879.5, A.D. 1965-Apr-29 00:00:00.0000,2.74E-03,2.50E-03,-8.97E-05
2438880.5, A.D. 1965-Apr-30 00:00:00.0000,2.74E-03,2.51E-03,-8.96E-05
2438881.5, A.D. 1965-May-01 00:00:00.0000,2.73E-03,2.51E-03,-8.95E-05
2438882.5, A.D. 1965-May-02 00:00:00.0000,2.72E-03,2.51E-03,-8.94E-05
2438883.5, A.D. 1965-May-03 00:00:00.0000,2.72E-03,2.52E-03,-8.93E-05
2438884.5, A.D. 1965-May-04 00:00:00.0000,2.71E-03,2.52E-03,-8.92E-05
2438885.5, A.D. 1965-May-05 00:00:00.0000,2.70E-03,2.53E-03,-8.91E-05
2438886.5, A.D. 1965-May-06 00:00:00.0000,2.70E-03,2.53E-03,-8.90E-05
2438887.5, A.D. 1965-May-07 00:00:00.0000,2.69E-03,2.54E-03,-8.89E-05
2438888.5, A.D. 1965-May-08 00:00:00.0000,2.69E-03,2.54E-03,-8.88E-05
2438889.5, A.D. 1965-May-09 00:00:00.0000,2.68E-03,2.54E-03,-8.87E-05
2438890.5, A.D. 1965-May-10 00:00:00.0000,2.67E-03,2.55E-03,-8.86E-05
2438891.5, A.D. 1965-May-11 00:00:00.0000,2.67E-03,2.55E-03,-8.85E-05
2438892.5, A.D. 1965-May-12 00:00:00.0000,2.66E-03,2.56E-03,-8.84E-05
2438893.5, A.D. 1965-May-13 00:00:00.0000,2.65E-03,2.56E-03,-8.83E-05
2438894.5, A.D. 1965-May-14 00:00:00.0000,2.65E-03,2.57E-03,-8.82E-05
2438895.5, A.D. 1965-May-15 00:00:00.0000,2.64E-03,2.57E-03,-8.81E-05
2438896.5, A.D. 1965-May-16 00:00:00.0000,2.64E-03,2.57E-03,-8.80E-05
2438897.5, A.D. 1965-May-17 00:00:00.0000,2.63E-03,2.58E-03,-8.79E-05
2438898.5, A.D. 1965-May-18 00:00:00.0000,2.62E-03,2.58E-03,-8.78E-05
2438899.5, A.D. 1965-May-19 00:00:00.0000,2.62E-03,2.59E-03,-8.77E-05
2438900.5, A.D. 1965-May-20 00:00:00.0000,2.61E-03,2.59E-03,-8.76E-05
2438901.5, A.D. 1965-May-21 00:00:00.0000,2.60E-03,2.60E-03,-8.75E-05
2438902.5, A.D. 1965-May-22 00:00:00.0000,2.60E-03,2.60E-03,-8.74E-05
2438903.5, A.D. 1965-May-23 00:00:00.0000,2.59E-03,2.60E-03,-8.73E-05
2438904.5, A.D. 1965-May-24 00:00:00.0000,2.59E-03,2.61E-03,-8.72E-05
2438905.5, A.D. 1965-May-25 00:00:00.0000,2.58E-03,2.61E-03,-8.72E-05
2438906.5, A.D. 1965-May-26 00:00:00.0000,2.57E-03,2.62E-03,-8.71E-05
2438907.5, A.D. 1965-May-27 00:00:00.0000,2.57E-03,2.62E-03,-8.70E-05
2438908.5, A.D. 1965-May-28 00:00:00.0000,2.56E-03,2.63E-03,-8.69E-05
2438909.5, A.D. 1965-May-29 00:00:00.0000,2.55E-03,2.63E-03,-8.68E-05
2438910.5, A.D. 1965-May-30 00:00:00.0000,2.55E-03,2.63E-03,-8.67E-05
2438911.5, A.D. 1965-May-31 00:00:00.0000,2.54E-03,2.64E-03,-8.66E-05
2438912.5, A.D. 1965-Jun-01 00:00:00.0000,2.54E-03,2.64E-03,-8.65E-05
2438913.5, A.D. 1965-Jun-02 00:00:00.0000,2.53E-03,2.65E-03,-8.64E-05
2438914.5, A.D. 1965-Jun-03 00:00:00.0000,2.52E-03,2.65E-03,-8.63E-05
2438915.5, A.D. 1965-Jun-04 00:00:00.0000,2.52E-03,2.65E-03,-8.62E-05
2438916.5, A.D. 1965-Jun-05 00:00:00.0000,2.51E-03,2.66E-03,-8.61E-05
2438917.5, A.D. 1965-Jun-06 00:00:00.0000,2.50E-03,2.66E-03,-8.60E-05
2438918.5, A.D. 1965-Jun-07 00:00:00.0000,2.50E-03,2.67E-03,-8.59E-05
2438919.5, A.D. 1965-Jun-08 00:00:00.0000,2.49E-03,2.67E-03,-8.58E-05
2438920.5, A.D. 1965-Jun-09 00:00:00.0000,2.48E-03,2.67E-03,-8.56E-05
2438921.5, A.D. 1965-Jun-10 00:00:00.0000,2.48E-03,2.68E-03,-8.55E-05
2438922.5, A.D. 1965-Jun-11 00:00:00.0000,2.47E-03,2.68E-03,-8.54E-05
2438923.5, A.D. 1965-Jun-12 00:00:00.0000,2.47E-03,2.69E-03,-8.53E-05
2438924.5, A.D. 1965-Jun-13 00:00:00.0000,2.46E-03,2.69E-03,-8.52E-05
2438925.5, A.D. 1965-Jun-14 00:00:00.0000,2.45E-03,2.69E-03,-8.51E-05
2438926.5, A.D. 1965-Jun-15 00:00:00.0000,2.45E-03,2.70E-03,-8.50E-05
2438927.5, A.D. 1965-Jun-16 00:00:00.0000,2.44E-03,2.70E-03,-8.49E-05
2438928.5, A.D. 1965-Jun-17 00:00:00.0000,2.43E-03,2.71E-03,-8.48E-05
2438929.5, A.D. 1965-Jun-18 00:00:00.0000,2.43E-03,2.71E-03,-8.47E-05
2438930.5, A.D. 1965-Jun-19 00:00:00.0000,2.42E-03,2.71E-03,-8.46E-05
2438931.5, A.D. 1965-Jun-20 00:00:00.0000,2.41E-03,2.72E-03,-8.45E-05
2438932.5, A.D. 1965-Jun-21 00:00:00.0000,2.41E-03,2.72E-03,-8.44E-05
2438933.5, A.D. 1965-Jun-22 00:00:00.0000,2.40E-03,2.72E-03,-8.43E-05
2438934.5, A.D. 1965-Jun-23 00:00:00.0000,2.40E-03,2.73E-03,-8.42E-05
2438935.5, A.D. 1965-Jun-24 00:00:00.0000,2.39E-03,2.73E-03,-8.41E-05
2438936.5, A.D. 1965-Jun-25 00:00:00.0000,2.38E-03,2.74E-03,-8.40E-05
2438937.5, A.D. 1965-Jun-26 00:00:00.0000,2.38E-03,2.74E-03,-8.39E-05
2438938.5, A.D. 1965-Jun-27 00:00:00.0000,2.37E-03,2.74E-03,-8.38E-05
2438939.5, A.D. 1965-Jun-28 00:00:00.0000,2.36E-03,2.75E-03,-8.37E-05
2438940.5, A.D. 1965-Jun-29 00:00:00.0000,2.36E-03,2.75E-03,-8.36E-05
2438941.5, A.D. 1965-Jun-30 00:00:00.0000,2.35E-03,2.76E-03,-8.35E-05
2438942.5, A.D. 1965-Jul-01 00:00:00.0000,2.34E-03,2.76E-03,-8.34E-05
2438943.5, A.D. 1965-Jul-02 00:00:00.0000,2.34E-03,2.76E-03,-8.33E-05
2438944.5, A.D. 1965-Jul-03 00:00:00.0000,2.33E-03,2.77E-03,-8.32E-05
2438945.5, A.D. 1965-Jul-04 00:00:00.0000,2.32E-03,2.77E-03,-8.31E-05
2438946.5, A.D. 1965-Jul-05 00:00:00.0000,2.32E-03,2.77E-03,-8.30E-05
2438947.5, A.D. 1965-Jul-06 00:00:00.0000,2.31E-03,2.78E-03,-8.29E-05
2438948.5, A.D. 1965-Jul-07 00:00:00.0000,2.31E-03,2.78E-03,-8.28E-05
2438949.5, A.D. 1965-Jul-08 00:00:00.0000,2.30E-03,2.79E-03,-8.27E-05
2438950.5, A.D. 1965-Jul-09 00:00:00.0000,2.29E-03,2.79E-03,-8.26E-05
2438951.5, A.D. 1965-Jul-10 00:00:00.0000,2.29E-03,2.79E-03,-8.25E-05
2438952.5, A.D. 1965-Jul-11 00:00:00.0000,2.28E-03,2.80E-03,-8.24E-05
2438953.5, A.D. 1965-Jul-12 00:00:00.0000,2.27E-03,2.80E-03,-8.23E-05
2438954.5, A.D. 1965-Jul-13 00:00:00.0000,2.27E-03,2.80E-03,-8.22E-05
2438955.5, A.D. 1965-Jul-14 00:00:00.0000,2.26E-03,2.81E-03,-8.21E-05
2438956.5, A.D. 1965-Jul-15 00:00:00.0000,2.25E-03,2.81E-03,-8.20E-05
2438957.5, A.D. 1965-Jul-16 00:00:00.0000,2.25E-03,2.81E-03,-8.19E-05
2438958.5, A.D. 1965-Jul-17 00:00:00.0000,2.24E-03,2.82E-03,-8.18E-05
2438959.5, A.D. 1965-Jul-18 00:00:00.0000,2.23E-03,2.82E-03,-8.17E-05
2438960.5, A.D. 1965-Jul-19 00:00:00.0000,2.23E-03,2.83E-03,-8.16E-05
2438961.5, A.D. 1965-Jul-20 00:00:00.0000,2.22E-03,2.83E-03,-8.15E-05
2438962.5, A.D. 1965-Jul-21 00:00:00.0000,2.21E-03,2.83E-03,-8.14E-05
2438963.5, A.D. 1965-Jul-22 00:00:00.0000,2.21E-03,2.84E-03,-8.13E-05
2438964.5, A.D. 1965-Jul-23 00:00:00.0000,2.20E-03,2.84E-03,-8.12E-05
2438965.5, A.D. 1965-Jul-24 00:00:00.0000,2.20E-03,2.84E-03,-8.11E-05
2438966.5, A.D. 1965-Jul-25 00:00:00.0000,2.19E-03,2.85E-03,-8.10E-05
2438967.5, A.D. 1965-Jul-26 00:00:00.0000,2.18E-03,2.85E-03,-8.08E-05
2438968.5, A.D. 1965-Jul-27 00:00:00.0000,2.18E-03,2.85E-03,-8.07E-05
2438969.5, A.D. 1965-Jul-28 00:00:00.0000,2.17E-03,2.86E-03,-8.06E-05
2438970.5, A.D. 1965-Jul-29 00:00:00.0000,2.16E-03,2.86E-03,-8.05E-05
2438971.5, A.D. 1965-Jul-30 00:00:00.0000,2.16E-03,2.86E-03,-8.04E-05
2438972.5, A.D. 1965-Jul-31 00:00:00.0000,2.15E-03,2.87E-03,-8.03E-05
2438973.5, A.D. 1965-Aug-01 00:00:00.0000,2.14E-03,2.87E-03,-8.02E-05
